x,z,d
-16.5,-4.3333335,4.333334
-16,-4.3333335,4.333334
-15.5,-4.3333335,4.333334
-15,-4.3333335,4.333334
-14.5,-4.3333335,4.333334
-14,-4.3333335,4.333334
-13.5,-4.3333335,4.333334
-13,-4.3333335,4.333334
-12.5,-4.3333335,4.333334
-12,-4.3333335,4.333334
-11.5,-4.3333335,4.333334
-11,-4.3333335,4.333334
-10.5,-4.3333335,4.333334
-10,-4.3333335,4.333334
-9.5,-4.3333335,4.333334
-9,-4.3333335,4.333334
-8.5,-4.3333335,4.333334
-8,-4.3333335,4.333334
-7.5,-4.3333335,4.333334
-7,-4.3333335,4.333334
-6.5,-4.3333335,4.333334
-6,-4.3333335,4.333334
-5.5,-4.3333335,4.333334
-5,-4.3333335,4.333334
-4.5,-4.3333335,4.333334
-4,-4.3333335,4.333334
-3.5,-4.3333335,4.333334
-3,-4.3333335,4.333334
-2.5,-4.3333335,4.333334
-2,-4.3333335,4.333334
-1.5,-4.3333335,4.333334
-1,-4.3333335,4.333334
-0.5,-4.3333335,4.333334
0,-4.3333335,4.333334
0.5,-4.3333335,4.333334
1,-4.3333335,4.333334
1.5,-4.3333335,4.333334
2,-4.3333335,4.333334
2.5,-4.3333335,4.333334
3,-4.3333335,4.333334
3.5,-4.3333335,4.333334
4,-4.3333335,4.333334
4.5,-4.3333335,4.333334
5,-4.3333335,4.333334
5.5,-4.3333335,4.333334
6,-4.3333335,4.333334
6.5,-4.3333335,4.333334
7,-4.3333335,4.333334
7.5,-4.3333335,4.333334
8,-4.3333335,4.333334
8.5,-4.3333335,4.333334
9,-4.3333335,4.333334
9.5,-4.3333335,4.333334
10,-4.3333335,4.333334
10.5,-4.3333335,4.333334
11,-4.3333335,4.333334
11.5,-4.3333335,4.333334
12,-4.3333335,4.333334
12.5,-4.3333335,4.333334
13,-4.3333335,4.333334
13.5,-4.3333335,4.333334
14,-4.3333335,4.333334
14.5,-4.3333335,4.333334
15,-4.3333335,4.333334
15.5,-4.3333335,4.333334
16,-4.3333335,4.333334
16.5,-4.3333335,4.333334
17,-4.3333335,4.333334
17.5,-4.3333335,4.333334
18,-4.3333335,4.333334
18.5,-4.3333335,4.333334
19,-4.3333335,4.333334
19.5,-4.3333335,4.333334
20,-4.3333335,4.333334
20.5,-4.3333335,4.333334
21,-4.3333335,4.333334
21.5,-4.3333335,4.333334
22,-4.3333335,4.333334
22.5,-4.3333335,4.333334
23,-4.3333335,4.333334
23.5,-4.3333335,4.333334
24,-4.3333335,4.333334
24.5,-4.3333335,4.3333697
25,-4.3333335,4.3336043
25.5,-4.3333335,4.371119
26,-4.3333335,4.457678
26.5,-4.3333335,4.593696
27,-4.3333335,4.775853
27.5,-4.3333335,5.005276
28,-4.3333335,5.2757936
28.5,-4.3333335,5.575593
29,-4.3333335,5.900982
29.5,-4.3333335,6.2485595
30,-4.3333335,6.6176534
-30,-4.1666665,6.510103
-29.5,-4.1666665,6.134498
-29,-4.1666665,5.779937
-28.5,-4.1666665,5.447245
-28,-4.1666665,5.1399503
-27.5,-4.1666665,4.861905
-27,-4.1666665,4.6252885
-26.5,-4.1666665,4.4368577
-26,-4.1666665,4.2958555
-25.5,-4.1666665,4.205964
-25,-4.1666665,4.1669483
-24.5,-4.1666665,4.1667037
-24,-4.1666665,4.1666665
-23.5,-4.1666665,4.1666665
-23,-4.1666665,4.1666665
-22.5,-4.1666665,4.1666665
-22,-4.1666665,4.1666665
-21.5,-4.1666665,4.1666665
-21,-4.1666665,4.1666665
-20.5,-4.1666665,4.1666665
-20,-4.1666665,4.1666665
-19.5,-4.1666665,4.1666665
-19,-4.1666665,4.1666665
-18.5,-4.1666665,4.1666665
-18,-4.1666665,4.1666665
-17.5,-4.1666665,4.1666665
-17,-4.1666665,4.1666665
-16.5,-4.1666665,4.1666665
-16,-4.1666665,4.1666665
-15.5,-4.1666665,4.1666665
-15,-4.1666665,4.1666665
-14.5,-4.1666665,4.1666665
-14,-4.1666665,4.1666665
-13.5,-4.1666665,4.1666665
-13,-4.1666665,4.1666665
-12.5,-4.1666665,4.1666665
-12,-4.1666665,4.1666665
-11.5,-4.1666665,4.1666665
-11,-4.1666665,4.1666665
-10.5,-4.1666665,4.1666665
-10,-4.1666665,4.1666665
-9.5,-4.1666665,4.1666665
-9,-4.1666665,4.1666665
-8.5,-4.1666665,4.1666665
-8,-4.1666665,4.1666665
-7.5,-4.1666665,4.1666665
-7,-4.1666665,4.1666665
-6.5,-4.1666665,4.1666665
-6,-4.1666665,4.1666665
-5.5,-4.1666665,4.1666665
-5,-4.1666665,4.1666665
-4.5,-4.1666665,4.1666665
-4,-4.1666665,4.1666665
-3.5,-4.1666665,4.1666665
-3,-4.1666665,4.1666665
-2.5,-4.1666665,4.1666665
-2,-4.1666665,4.1666665
-1.5,-4.1666665,4.1666665
-1,-4.1666665,4.1666665
-0.5,-4.1666665,4.1666665
0,-4.1666665,4.1666665
0.5,-4.1666665,4.1666665
1,-4.1666665,4.1666665
1.5,-4.1666665,4.1666665
2,-4.1666665,4.1666665
2.5,-4.1666665,4.1666665
3,-4.1666665,4.1666665
3.5,-4.1666665,4.1666665
4,-4.1666665,4.1666665
4.5,-4.1666665,4.1666665
5,-4.1666665,4.1666665
5.5,-4.1666665,4.1666665
6,-4.1666665,4.1666665
6.5,-4.1666665,4.1666665
7,-4.1666665,4.1666665
7.5,-4.1666665,4.1666665
8,-4.1666665,4.1666665
8.5,-4.1666665,4.1666665
9,-4.1666665,4.1666665
9.5,-4.1666665,4.1666665
10,-4.1666665,4.1666665
10.5,-4.1666665,4.1666665
11,-4.1666665,4.1666665
