x,z,d
106,-9.25,9.749999
106.5,-9.25,9.749999
107,-9.25,9.749999
107.5,-9.25,9.749999
108,-9.25,9.749999
108.5,-9.25,9.749999
109,-9.25,9.749999
109.5,-9.25,9.749999
110,-9.25,9.749999
110.5,-9.25,9.749999
111,-9.25,9.749999
111.5,-9.25,9.749999
112,-9.25,9.749999
112.5,-9.25,9.749999
113,-9.25,9.749999
113.5,-9.25,9.749999
114,-9.25,9.749999
114.5,-9.25,9.749999
115,-9.25,9.749999
115.5,-9.25,9.749999
116,-9.25,9.749999
116.5,-9.25,9.749999
117,-9.25,9.749999
117.5,-9.25,9.749999
118,-9.25,9.749999
118.5,-9.25,9.749999
119,-9.25,9.749999
119.5,-9.25,9.749999
120,-9.25,9.749999
120.5,-9.25,9.749999
121,-9.25,9.749999
121.5,-9.25,9.749999
122,-9.25,9.749999
122.5,-9.25,9.749999
123,-9.25,9.749999
123.5,-9.25,9.749999
124,-9.25,9.749999
124.5,-9.25,9.749999
125,-9.25,9.749999
125.5,-9.25,9.749999
126,-9.25,9.749999
126.5,-9.25,9.749999
127,-9.25,9.749999
127.5,-9.25,9.749999
128,-9.25,9.749999
128.5,-9.25,9.749999
129,-9.25,9.749999
129.5,-9.25,9.749999
130,-9.25,9.749999
130.5,-9.25,9.749999
131,-9.25,9.749999
131.5,-9.25,9.749999
132,-9.25,9.749999
132.5,-9.25,9.749999
133,-9.25,9.749999
133.5,-9.25,9.749999
134,-9.25,9.749999
134.5,-9.25,9.749999
135,-9.25,9.752659
135.5,-9.25,9.762936
136,-9.25,9.795929
136.5,-9.25,9.853327
137,-9.25,9.930687
137.5,-9.25,10.027674
138,-9.25,10.143913
138.5,-9.25,10.284097
139,-9.25,10.443567
139.5,-9.25,10.620164
140,-9.25,10.813294
140.5,-9.25,11.02283
141,-9.25,11.252346
141.5,-9.25,11.4958105
142,-9.25,11.752606
142.5,-9.25,12.022119
143,-9.25,12.305389
143.5,-9.25,12.602211
144,-9.25,12.909368
144.5,-9.25,13.226341
145,-9.25,13.552629
145.5,-9.25,13.889857
146,-9.25,14.23588
146.5,-9.25,14.589377
147,-9.25,14.949955
147.5,-9.25,15.317304
148,-9.25,15.693045
148.5,-9.25,16.074467
149,-9.25,16.461275
149.5,-9.25,16.853193
150,-9.25,17.250519
70,-9,17.101608
70.5,-9,16.701023
71,-9,16.305742
71.5,-9,15.915482
72,-9,15.530512
72.5,-9,15.15112
73,-9,14.779995
73.5,-9,14.415556
74,-9,14.058117
74.5,-9,13.708066
75,-9,13.366721
75.5,-9,13.036236
76,-9,12.715016
76.5,-9,12.403576
77,-9,12.102441
77.5,-9,11.814843
78,-9,11.541034
78.5,-9,11.279991
79,-9,11.032347
79.5,-9,10.798741
80,-9,10.585302
80.5,-9,10.388464
81,-9,10.208378
81.5,-9,10.045669
82,-9,9.902557
82.5,-9,9.783823
83,-9,9.684723
83.5,-9,9.605654
84,-9,9.546969
84.5,-9,9.51323
85,-9,9.50272
85.5,-9,9.5
86,-9,9.5
86.5,-9,9.5
87,-9,9.5
87.5,-9,9.5
88,-9,9.5
88.5,-9,9.5
89,-9,9.5
89.5,-9,9.5
90,-9,9.5
90.5,-9,9.5
91,-9,9.5
91.5,-9,9.5
92,-9,9.5
92.5,-9,9.5
93,-9,9.5
93.5,-9,9.5
94,-9,9.5
94.5,-9,9.5
95,-9,9.5
95.5,-9,9.5
96,-9,9.5
96.5,-9,9.5
97,-9,9.5
97.5,-9,9.5
98,-9,9.5
98.5,-9,9.5
99,-9,9.5
99.5,-9,9.5
100,-9,9.5
100.5,-9,9.5
101,-9,9.5
101.5,-9,9.5
102,-9,9.5
102.5,-9,9.5
103,-9,9.5
103.5,-9,9.5
104,-9,9.5
104.5,-9,9.5
105,-9,9.5
105.5,-9,9.5
106,-9,9.5
106.5,-9,9.5
107,-9,9.5
107.5,-9,9.5
108,-9,9.5
108.5,-9,9.5
109,-9,9.5
109.5,-9,9.5
110,-9,9.5
110.5,-9,9.5
111,-9,9.5
111.5,-9,9.5
112,-9,9.5
112.5,-9,9.5
113,-9,9.5
113.5,-9,9.5
114,-9,9.5
114.5,-9,9.5
115,-9,9.5
115.5,-9,9.5
116,-9,9.5
116.5,-9,9.5
117,-9,9.5
117.5,-9,9.5
118,-9,9.5
118.5,-9,9.5
119,-9,9.5
119.5,-9,9.5
120,-9,9.5
120.5,-9,9.5
121,-9,9.5
121.5,-9,9.5
122,-9,9.5
122.5,-9,9.5
123,-9,9.5
123.5,-9,9.5
124,-9,9.5
124.5,-9,9.5
125,-9,9.5
125.5,-9,9.5
126,-9,9.5
126.5,-9,9.5
127,-9,9.5
127.5,-9,9.5
128,-9,9.5
128.5,-9,9.5
129,-9,9.5
129.5,-9,9.5
130,-9,9.5
130.5,-9,9.5
131,-9,9.5
131.5,-9,9.5
132,-9,9.5
132.5,-9,9.5
133,-9,9.5
133.5,-9,9.5
134,-9,9.5
134.5,-9,9.5
135,-9,9.50272
135.5,-9,9.513229
136,-9,9.546968
136.5,-9,9.605651
137,-9,9.684721
137.5,-9,9.783821
138,-9,9.902552
138.5,-9,10.045662
139,-9,10.208371
139.5,-9,10.388457
140,-9,10.585297
140.5,-9,10.798734
141,-9,11.032334
141.5,-9,11.279979
142,-9,11.541026
142.5,-9,11.814837
143,-9,12.10243
143.5,-9,12.403565
144,-9,12.715007
144.5,-9,13.036226
145,-9,13.36671
145.5,-9,13.70805
146,-9,14.058101
146.5,-9,14.415546
147,-9,14.779986
147.5,-9,15.151106
148,-9,15.530492
148.5,-9,15.915466
149,-9,16.30573
149.5,-9,16.701012
150,-9,17.101595
70,-8.75,16.954866
70.5,-8.75,16.55102
71,-8.75,16.152369
71.5,-8.75,15.758636
72,-8.75,15.370098
72.5,-8.75,14.987037
73,-8.75,14.612111
73.5,-8.75,14.243775
74,-8.75,13.882345
74.5,-8.75,13.528217
75,-8.75,13.182703
75.5,-8.75,12.847958
76,-8.75,12.522419
76.5,-8.75,12.20661
77,-8.75,11.901072
77.5,-8.75,11.609051
78,-8.75,11.330835
78.5,-8.75,11.065425
79,-8.75,10.8134775
79.5,-8.75,10.575662
80,-8.75,10.3581915
80.5,-8.75,10.157512
81,-8.75,9.973807
81.5,-8.75,9.807734
82,-8.75,9.661576
82.5,-8.75,9.540245
83,-8.75,9.43894
83.5,-8.75,9.358085
84,-8.75,9.298057
84.5,-8.75,9.263537
85,-8.75,9.252783
85.5,-8.75,9.25
86,-8.75,9.25
86.5,-8.75,9.25
87,-8.75,9.25
87.5,-8.75,9.25
88,-8.75,9.25
88.5,-8.75,9.25
89,-8.75,9.25
89.5,-8.75,9.25
90,-8.75,9.25
90.5,-8.75,9.25
91,-8.75,9.25
91.5,-8.75,9.25
92,-8.75,9.25
92.5,-8.75,9.25
93,-8.75,9.25
93.5,-8.75,9.25
94,-8.75,9.25
94.5,-8.75,9.25
95,-8.75,9.25
95.5,-8.75,9.25
96,-8.75,9.25
96.5,-8.75,9.25
97,-8.75,9.25
97.5,-8.75,9.25
98,-8.75,9.25
98.5,-8.75,9.25
99,-8.75,9.25
99.5,-8.75,9.25
100,-8.75,9.25
100.5,-8.75,9.25
101,-8.75,9.25
101.5,-8.75,9.25
102,-8.75,9.25
102.5,-8.75,9.25
103,-8.75,9.25
103.5,-8.75,9.25
104,-8.75,9.25
104.5,-8.75,9.25
105,-8.75,9.25
105.5,-8.75,9.25
106,-8.75,9.25
106.5,-8.75,9.25
107,-8.75,9.25
107.5,-8.75,9.25
108,-8.75,9.25
108.5,-8.75,9.25
109,-8.75,9.25
109.5,-8.75,9.25
110,-8.75,9.25
110.5,-8.75,9.25
111,-8.75,9.25
111.5,-8.75,9.25
112,-8.75,9.25
112.5,-8.75,9.25
113,-8.75,9.25
113.5,-8.75,9.25
114,-8.75,9.25
114.5,-8.75,9.25
115,-8.75,9.25
115.5,-8.75,9.25
116,-8.75,9.25
116.5,-8.75,9.25
117,-8.75,9.25
117.5,-8.75,9.25
118,-8.75,9.25
118.5,-8.75,9.25
119,-8.75,9.25
119.5,-8.75,9.25
120,-8.75,9.25
120.5,-8.75,9.25
121,-8.75,9.25
121.5,-8.75,9.25
122,-8.75,9.25
122.5,-8.75,9.25
123,-8.75,9.25
123.5,-8.75,9.25
124,-8.75,9.25
124.5,-8.75,9.25
125,-8.75,9.25
125.5,-8.75,9.25
126,-8.75,9.25
126.5,-8.75,9.25
127,-8.75,9.25
127.5,-8.75,9.25
128,-8.75,9.25
128.5,-8.75,9.25
129,-8.75,9.25
129.5,-8.75,9.25
130,-8.75,9.25
130.5,-8.75,9.25
131,-8.75,9.25
131.5,-8.75,9.25
132,-8.75,9.25
132.5,-8.75,9.25
133,-8.75,9.25
133.5,-8.75,9.25
134,-8.75,9.25
134.5,-8.75,9.25
135,-8.75,9.252783
135.5,-8.75,9.263537
136,-8.75,9.298056
136.5,-8.75,9.358082
137,-8.75,9.438938
137.5,-8.75,9.540242
138,-8.75,9.661571
138.5,-8.75,9.807727
139,-8.75,9.973801
139.5,-8.75,10.157505
140,-8.75,10.358185
140.5,-8.75,10.575654
141,-8.75,10.813467
141.5,-8.75,11.0654125
142,-8.75,11.330827
142.5,-8.75,11.609045
143,-8.75,11.90106
143.5,-8.75,12.206599
144,-8.75,12.522409
144.5,-8.75,12.847948
145,-8.75,13.182692
145.5,-8.75,13.528201
146,-8.75,13.882329
146.5,-8.75,14.243766
147,-8.75,14.6121025
147.5,-8.75,14.987023
148,-8.75,15.370077
148.5,-8.75,15.75862
149,-8.75,16.152355
149.5,-8.75,16.551008
150,-8.75,16.954855
70,-8.5,16.810364
70.5,-8.5,16.403252
71,-8.5,16.00122
71.5,-8.5,15.604007
72,-8.5,15.211884
72.5,-8.5,14.825133
73,-8.5,14.446378
73.5,-8.5,14.074111
74,-8.5,13.708652
74.5,-8.5,13.350399
75,-8.5,13.00066
75.5,-8.5,12.661589
76,-8.5,12.3316555
76.5,-8.5,12.011396
77,-8.5,11.7013645
77.5,-8.5,11.4048195
78,-8.5,11.122086
78.5,-8.5,10.852189
79,-8.5,10.595815
79.5,-8.5,10.353655
80,-8.5,10.132017
80.5,-8.5,9.92736
81,-8.5,9.7399
81.5,-8.5,9.570329
82,-8.5,9.4210005
82.5,-8.5,9.296959
83,-8.5,9.193352
83.5,-8.5,9.110628
84,-8.5,9.049196
84.5,-8.5,9.013859
85,-8.5,9.002849
85.5,-8.5,9
86,-8.5,9
86.5,-8.5,9
87,-8.5,9
87.5,-8.5,9
88,-8.5,9
88.5,-8.5,9
89,-8.5,9
89.5,-8.5,9
90,-8.5,9
90.5,-8.5,9
91,-8.5,9
91.5,-8.5,9
92,-8.5,9
92.5,-8.5,9
93,-8.5,9
93.5,-8.5,9
94,-8.5,9
94.5,-8.5,9
95,-8.5,9
95.5,-8.5,9
96,-8.5,9
96.5,-8.5,9
97,-8.5,9
97.5,-8.5,9
98,-8.5,9
98.5,-8.5,9
99,-8.5,9
99.5,-8.5,9
100,-8.5,9
100.5,-8.5,9
101,-8.5,9
101.5,-8.5,9
102,-8.5,9
102.5,-8.5,9
103,-8.5,9
103.5,-8.5,9
104,-8.5,9
104.5,-8.5,9
105,-8.5,9
105.5,-8.5,9
106,-8.5,9
106.5,-8.5,9
107,-8.5,9
107.5,-8.5,9
108,-8.5,9
108.5,-8.5,9
109,-8.5,9
109.5,-8.5,9
110,-8.5,9
110.5,-8.5,9
111,-8.5,9
111.5,-8.5,9
112,-8.5,9
112.5,-8.5,9
113,-8.5,9
113.5,-8.5,9
114,-8.5,9
114.5,-8.5,9
115,-8.5,9
115.5,-8.5,9
116,-8.5,9
116.5,-8.5,9
117,-8.5,9
117.5,-8.5,9
118,-8.5,9
118.5,-8.5,9
119,-8.5,9
119.5,-8.5,9
120,-8.5,9
120.5,-8.5,9
121,-8.5,9
121.5,-8.5,9
122,-8.5,9
122.5,-8.5,9
123,-8.5,9
123.5,-8.5,9
124,-8.5,9
124.5,-8.5,9
125,-8.5,9
125.5,-8.5,9
126,-8.5,9
126.5,-8.5,9
127,-8.5,9
127.5,-8.5,9
128,-8.5,9
128.5,-8.5,9
129,-8.5,9
129.5,-8.5,9
130,-8.5,9
130.5,-8.5,9
131,-8.5,9
131.5,-8.5,9
132,-8.5,9
132.5,-8.5,9
133,-8.5,9
133.5,-8.5,9
134,-8.5,9
134.5,-8.5,9
135,-8.5,9.002849
135.5,-8.5,9.013858
136,-8.5,9.049194
136.5,-8.5,9.110626
137,-8.5,9.193349
137.5,-8.5,9.296956
138,-8.5,9.420996
138.5,-8.5,9.570321
139,-8.5,9.739893
139.5,-8.5,9.927354
140,-8.5,10.132011
140.5,-8.5,10.353646
141,-8.5,10.595803
141.5,-8.5,10.852177
142,-8.5,11.122077
142.5,-8.5,11.404813
143,-8.5,11.701352
143.5,-8.5,12.011386
144,-8.5,12.331647
144.5,-8.5,12.661578
145,-8.5,13.000648
145.5,-8.5,13.350381
146,-8.5,13.708635
146.5,-8.5,14.074101
147,-8.5,14.446369
147.5,-8.5,14.82512
148,-8.5,15.211863
148.5,-8.5,15.6039915
149,-8.5,16.001207
149.5,-8.5,16.403238
150,-8.5,16.81035
70,-8.25,16.668152
70.5,-8.25,16.257774
71,-8.25,15.852359
71.5,-8.25,15.4516535
72,-8.25,15.055931
72.5,-8.25,14.665475
73,-8.25,14.282865
73.5,-8.25,13.906634
74,-8.25,13.537108
74.5,-8.25,13.174685
75,-8.25,12.820667
75.5,-8.25,12.477205
76,-8.25,12.142806
76.5,-8.25,11.818014
77,-8.25,11.503396
77.5,-8.25,11.202225
78,-8.25,10.914859
78.5,-8.25,10.640356
79,-8.25,10.379425
79.5,-8.25,10.132785
80,-8.25,9.906837
80.5,-8.25,9.698058
81,-8.25,9.506699
81.5,-8.25,9.33349
82,-8.25,9.180859
82.5,-8.25,9.0539875
83,-8.25,8.947972
83.5,-8.25,8.863296
84,-8.25,8.80039
84.5,-8.25,8.764195
85,-8.25,8.752919
85.5,-8.25,8.75
86,-8.25,8.75
86.5,-8.25,8.75
87,-8.25,8.75
87.5,-8.25,8.75
88,-8.25,8.75
88.5,-8.25,8.75
89,-8.25,8.75
89.5,-8.25,8.75
90,-8.25,8.75
90.5,-8.25,8.75
91,-8.25,8.75
