x,z,d
70,-9,17.340187
70.5,-9,16.877045
71,-9,16.41583
71.5,-9,15.956692
72,-9,15.499792
72.5,-9,15.045313
73,-9,14.593454
73.5,-9,14.144432
74,-9,13.698494
74.5,-9,13.255907
75,-9,12.816973
75.5,-9,12.382027
76,-9,11.95144
76.5,-9,11.52563
77,-9,11.1050625
77.5,-9,10.690259
78,-9,10.281801
78.5,-9,9.880346
79,-9,9.4866295
79.5,-9,9.121408
80,-9,8.823269
80.5,-9,8.544008
81,-9,8.285533
81.5,-9,8.049849
82,-9,7.8390083
82.5,-9,7.6550665
83,-9,7.500002
83.5,-9,7.3756375
84,-9,7.2835445
84.5,-9,7.2249575
85,-9,7.200695
85.5,-9,7.2000003
86,-9,7.2000003
86.5,-9,7.2000003
87,-9,7.2000003
87.5,-9,7.2000003
88,-9,7.2000003
88.5,-9,7.2000003
89,-9,7.2000003
89.5,-9,7.2000003
90,-9,7.2000003
90.5,-9,7.2000003
91,-9,7.2000003
91.5,-9,7.2000003
92,-9,7.2000003
92.5,-9,7.2000003
93,-9,7.2000003
93.5,-9,7.2000003
94,-9,7.2000003
94.5,-9,7.2000003
95,-9,7.2006946
95.5,-9,7.224956
96,-9,7.283542
96.5,-9,7.375634
97,-9,7.499998
97.5,-9,7.6550612
98,-9,7.839002
98.5,-9,8.049842
99,-9,8.285526
99.5,-9,8.544
100,-9,8.82326
100.5,-9,9.121399
101,-9,9.486617
101.5,-9,9.880335
102,-9,10.281789
102.5,-9,10.690246
103,-9,11.10505
103.5,-9,11.525618
104,-9,11.9514265
104.5,-9,12.382013
105,-9,12.816959
105.5,-9,13.255894
106,-9,13.698481
106.5,-9,14.144419
107,-9,14.593441
107.5,-9,15.0453
108,-9,15.499779
108.5,-9,15.956678
109,-9,16.415815
109.5,-9,16.87703
110,-9,17.340172
110.5,-9,16.877037
111,-9,16.415823
111.5,-9,15.956684
112,-9,15.499784
112.5,-9,15.045307
113,-9,14.593447
113.5,-9,14.144424
114,-9,13.698487
114.5,-9,13.2559
115,-9,12.816966
115.5,-9,12.38202
116,-9,11.951433
116.5,-9,11.525624
117,-9,11.105056
117.5,-9,10.690252
118,-9,10.2817955
118.5,-9,9.880341
119,-9,9.486623
119.5,-9,9.121404
120,-9,8.823265
120.5,-9,8.5440035
121,-9,8.285529
121.5,-9,8.049845
122,-9,7.8390055
122.5,-9,7.6550636
123,-9,7.5
123.5,-9,7.375636
124,-9,7.283543
124.5,-9,7.224957
125,-9,7.2006946
125.5,-9,7.2000003
126,-9,7.2000003
126.5,-9,7.2000003
127,-9,7.2000003
127.5,-9,7.2000003
128,-9,7.2000003
128.5,-9,7.2000003
129,-9,7.2000003
129.5,-9,7.2000003
130,-9,7.2000003
130.5,-9,7.2000003
131,-9,7.2000003
131.5,-9,7.2000003
132,-9,7.2000003
132.5,-9,7.2000003
133,-9,7.2000003
133.5,-9,7.2000003
134,-9,7.2000003
134.5,-9,7.2000003
135,-9,7.2006946
135.5,-9,7.224957
136,-9,7.283543
136.5,-9,7.375636
137,-9,7.5
137.5,-9,7.6550636
138,-9,7.8390055
138.5,-9,8.049845
139,-9,8.285529
139.5,-9,8.5440035
140,-9,8.823265
140.5,-9,9.121404
141,-9,9.486623
141.5,-9,9.880341
142,-9,10.2817955
142.5,-9,10.690252
143,-9,11.105056
143.5,-9,11.525624
144,-9,11.951433
144.5,-9,12.38202
145,-9,12.816966
145.5,-9,13.2559
146,-9,13.698487
146.5,-9,14.144424
147,-9,14.593447
147.5,-9,15.045307
148,-9,15.499784
148.5,-9,15.956684
149,-9,16.415823
149.5,-9,16.877037
150,-9,17.34018
70,-8.75,17.248514
70.5,-8.75,16.783112
71,-8.75,16.319532
71.5,-8.75,15.85792
72,-8.75,15.398426
72.5,-8.75,14.941229
73,-8.75,14.486517
73.5,-8.75,14.0345
74,-8.75,13.585417
74.5,-8.75,13.139524
75,-8.75,12.697115
75.5,-8.75,12.2585125
76,-8.75,11.8240795
76.5,-8.75,11.394222
77,-8.75,10.969394
77.5,-8.75,10.550106
78,-8.75,10.136933
78.5,-8.75,9.730522
79,-8.75,9.331598
79.5,-8.75,8.940984
80,-8.75,8.620475
80.5,-8.75,8.334421
81,-8.75,8.069236
81.5,-8.75,7.82704
82,-8.75,7.6100297
82.5,-8.75,7.420414
83,-8.75,7.2603397
83.5,-8.75,7.1317973
84,-8.75,7.0365133
84.5,-8.75,6.975852
85,-8.75,6.95072
85.5,-8.75,6.9500003
86,-8.75,6.9500003
86.5,-8.75,6.9500003
87,-8.75,6.9500003
87.5,-8.75,6.9500003
88,-8.75,6.9500003
88.5,-8.75,6.9500003
89,-8.75,6.9500003
89.5,-8.75,6.9500003
90,-8.75,6.9500003
90.5,-8.75,6.9500003
91,-8.75,6.9500003
91.5,-8.75,6.9500003
92,-8.75,6.9500003
92.5,-8.75,6.9500003
93,-8.75,6.9500003
93.5,-8.75,6.9500003
94,-8.75,6.9500003
94.5,-8.75,6.9500003
95,-8.75,6.9507194
95.5,-8.75,6.9758506
96,-8.75,7.036511
96.5,-8.75,7.1317935
97,-8.75,7.2603354
97.5,-8.75,7.4204087
98,-8.75,7.6100235
98.5,-8.75,7.8270335
99,-8.75,8.069228
99.5,-8.75,8.334413
100,-8.75,8.620465
100.5,-8.75,8.940972
101,-8.75,9.331587
101.5,-8.75,9.73051
102,-8.75,10.136921
102.5,-8.75,10.550093
103,-8.75,10.96938
103.5,-8.75,11.394209
104,-8.75,11.824066
104.5,-8.75,12.258499
105,-8.75,12.697102
105.5,-8.75,13.139511
106,-8.75,13.5854025
106.5,-8.75,14.034487
107,-8.75,14.486504
107.5,-8.75,14.9412155
108,-8.75,15.398413
108.5,-8.75,15.857906
109,-8.75,16.319519
109.5,-8.75,16.783098
110,-8.75,17.248499
110.5,-8.75,16.783104
111,-8.75,16.319527
111.5,-8.75,15.857912
112,-8.75,15.398418
112.5,-8.75,14.941221
113,-8.75,14.486509
113.5,-8.75,14.034494
114,-8.75,13.585409
114.5,-8.75,13.139518
115,-8.75,12.697108
115.5,-8.75,12.258507
116,-8.75,11.824073
116.5,-8.75,11.394215
117,-8.75,10.969387
117.5,-8.75,10.550099
118,-8.75,10.136928
118.5,-8.75,9.7305155
119,-8.75,9.331593
119.5,-8.75,8.940978
120,-8.75,8.62047
120.5,-8.75,8.334416
121,-8.75,8.069232
121.5,-8.75,7.827037
122,-8.75,7.610027
122.5,-8.75,7.420411
123,-8.75,7.260338
123.5,-8.75,7.1317954
124,-8.75,7.0365124
124.5,-8.75,6.9758515
125,-8.75,6.9507194
125.5,-8.75,6.9500003
126,-8.75,6.9500003
126.5,-8.75,6.9500003
127,-8.75,6.9500003
127.5,-8.75,6.9500003
128,-8.75,6.9500003
128.5,-8.75,6.9500003
129,-8.75,6.9500003
129.5,-8.75,6.9500003
130,-8.75,6.9500003
130.5,-8.75,6.9500003
131,-8.75,6.9500003
131.5,-8.75,6.9500003
132,-8.75,6.9500003
132.5,-8.75,6.9500003
133,-8.75,6.9500003
133.5,-8.75,6.9500003
134,-8.75,6.9500003
134.5,-8.75,6.9500003
135,-8.75,6.9507194
135.5,-8.75,6.9758515
136,-8.75,7.0365124
136.5,-8.75,7.1317954
137,-8.75,7.260338
137.5,-8.75,7.420411
138,-8.75,7.610027
138.5,-8.75,7.827037
139,-8.75,8.069232
139.5,-8.75,8.334416
140,-8.75,8.62047
140.5,-8.75,8.940978
141,-8.75,9.331593
141.5,-8.75,9.7305155
142,-8.75,10.136928
142.5,-8.75,10.550099
143,-8.75,10.969387
143.5,-8.75,11.394215
144,-8.75,11.824073
144.5,-8.75,12.258507
145,-8.75,12.697108
145.5,-8.75,13.139518
146,-8.75,13.585409
146.5,-8.75,14.034494
147,-8.75,14.486509
147.5,-8.75,14.941221
148,-8.75,15.398418
148.5,-8.75,15.857912
149,-8.75,16.319527
149.5,-8.75,16.783104
150,-8.75,17.248507
70,-8.5,17.159666
70.5,-8.5,16.69205
71,-8.5,16.226156
71.5,-8.5,15.7621155
72,-8.5,15.300079
72.5,-8.5,14.840212
73,-8.5,14.382696
73.5,-8.5,13.927734
74,-8.5,13.475552
74.5,-8.5,13.026401
75,-8.5,12.580559
75.5,-8.5,12.138341
76,-8.5,11.700098
76.5,-8.5,11.266223
77,-8.5,10.837159
77.5,-8.5,10.413406
78,-8.5,9.995526
78.5,-8.5,9.584154
79,-8.5,9.180011
79.5,-8.5,8.783906
80,-8.5,8.420218
80.5,-8.5,8.127119
81,-8.5,7.854939
81.5,-8.5,7.605922
82,-8.5,7.382415
82.5,-8.5,7.186796
83,-8.5,7.021398
83.5,-8.5,6.888398
84,-8.5,6.7896996
84.5,-8.5,6.726813
85,-8.5,6.7007465
85.5,-8.5,6.7000003
86,-8.5,6.7000003
86.5,-8.5,6.7000003
87,-8.5,6.7000003
87.5,-8.5,6.7000003
88,-8.5,6.7000003
88.5,-8.5,6.7000003
89,-8.5,6.7000003
89.5,-8.5,6.7000003
90,-8.5,6.7000003
90.5,-8.5,6.7000003
91,-8.5,6.7000003
91.5,-8.5,6.7000003
92,-8.5,6.7000003
92.5,-8.5,6.7000003
93,-8.5,6.7000003
93.5,-8.5,6.7000003
94,-8.5,6.7000003
94.5,-8.5,6.7000003
95,-8.5,6.700746
95.5,-8.5,6.7268114
96,-8.5,6.789697
96.5,-8.5,6.8883944
97,-8.5,7.021394
97.5,-8.5,7.186791
98,-8.5,7.3824086
98.5,-8.5,7.605915
99,-8.5,7.854931
99.5,-8.5,8.1271105
100,-8.5,8.42021
100.5,-8.5,8.783894
101,-8.5,9.179998
101.5,-8.5,9.584142
102,-8.5,9.995514
102.5,-8.5,10.413394
103,-8.5,10.837147
103.5,-8.5,11.26621
104,-8.5,11.700085
104.5,-8.5,12.138328
105,-8.5,12.580545
105.5,-8.5,13.026386
106,-8.5,13.475538
106.5,-8.5,13.92772
107,-8.5,14.382681
107.5,-8.5,14.8401985
108,-8.5,15.300066
108.5,-8.5,15.762102
109,-8.5,16.226141
109.5,-8.5,16.692038
110,-8.5,17.159653
110.5,-8.5,16.692043
111,-8.5,16.226149
111.5,-8.5,15.76211
112,-8.5,15.300072
112.5,-8.5,14.840204
113,-8.5,14.3826885
113.5,-8.5,13.927728
114,-8.5,13.475545
114.5,-8.5,13.026393
115,-8.5,12.580552
115.5,-8.5,12.138334
116,-8.5,11.700091
116.5,-8.5,11.266216
117,-8.5,10.8371525
117.5,-8.5,10.4134
118,-8.5,9.995521
118.5,-8.5,9.584148
119,-8.5,9.180004
119.5,-8.5,8.7839
120,-8.5,8.420214
120.5,-8.5,8.127115
121,-8.5,7.8549347
121.5,-8.5,7.605919
122,-8.5,7.382412
122.5,-8.5,7.1867933
123,-8.5,7.021396
123.5,-8.5,6.8883963
124,-8.5,6.789698
124.5,-8.5,6.7268124
125,-8.5,6.700746
125.5,-8.5,6.7000003
126,-8.5,6.7000003
126.5,-8.5,6.7000003
127,-8.5,6.7000003
127.5,-8.5,6.7000003
128,-8.5,6.7000003
128.5,-8.5,6.7000003
129,-8.5,6.7000003
129.5,-8.5,6.7000003
130,-8.5,6.7000003
130.5,-8.5,6.7000003
131,-8.5,6.7000003
131.5,-8.5,6.7000003
132,-8.5,6.7000003
132.5,-8.5,6.7000003
133,-8.5,6.7000003
133.5,-8.5,6.7000003
134,-8.5,6.7000003
134.5,-8.5,6.7000003
135,-8.5,6.700746
135.5,-8.5,6.7268124
136,-8.5,6.789698
136.5,-8.5,6.8883963
137,-8.5,7.021396
137.5,-8.5,7.1867933
138,-8.5,7.382412
138.5,-8.5,7.605919
139,-8.5,7.8549347
