x,z,d
68.200005,-7.9175,18.560946
68.75,-7.9175,18.033226
69.3,-7.9175,17.50673
69.85,-7.9175,16.981575
70.4,-7.9175,16.457859
70.950005,-7.9175,15.935717
71.5,-7.9175,15.415298
72.05,-7.9175,14.896744
72.6,-7.9175,14.380249
73.15,-7.9175,13.866001
73.700005,-7.9175,13.35423
74.25,-7.9175,12.8452015
74.8,-7.9175,12.339192
75.35,-7.9175,11.836547
75.9,-7.9175,11.337632
76.450005,-7.9175,10.842892
77,-7.9175,10.352833
77.55,-7.9175,9.868019
78.1,-7.9175,9.389138
78.65,-7.9175,8.916955
79.200005,-7.9175,8.452385
79.75,-7.9175,7.9964952
80.3,-7.9175,7.550517
80.85,-7.9175,7.1240706
81.4,-7.9175,6.810275
81.950005,-7.9175,6.5278115
82.5,-7.9175,6.280911
83.05,-7.9175,6.073905
83.6,-7.9175,5.910992
84.15,-7.9175,5.795888
84.700005,-7.9175,5.7314754
85.25,-7.9175,5.7174997
85.8,-7.9175,5.7174997
86.35,-7.9175,5.7174997
86.9,-7.9175,5.7174997
87.450005,-7.9175,5.7174997
88,-7.9175,5.7174997
88.55,-7.9175,5.7174997
89.1,-7.9175,5.7174997
89.65,-7.9175,5.7174997
90.200005,-7.9175,5.7174997
90.75,-7.9175,5.7174997
91.3,-7.9175,5.7174997
91.85,-7.9175,5.7174997
92.4,-7.9175,5.7174997
92.950005,-7.9175,5.7174997
93.5,-7.9175,5.7174997
94.05,-7.9175,5.7174997
94.6,-7.9175,5.7174997
95.15,-7.9175,5.7229624
95.700005,-7.9175,5.7731967
96.25,-7.9175,5.874716
96.8,-7.9175,6.0249305
97.35,-7.9175,6.22031
97.9,-7.9175,6.4567614
98.450005,-7.9175,6.7299542
99,-7.9175,7.0356054
99.55,-7.9175,7.430786
100.1,-7.9175,7.8738117
100.65,-7.9175,8.327134
101.200005,-7.9175,8.789451
101.75,-7.9175,9.259647
102.3,-7.9175,9.736788
102.85,-7.9175,10.220049
103.4,-7.9175,10.708743
103.950005,-7.9175,11.202262
104.5,-7.9175,11.700077
105.05,-7.9175,12.201749
105.600006,-7.9175,12.706878
106.15,-7.9175,13.215112
106.700005,-7.9175,13.726163
107.25,-7.9175,14.239752
107.8,-7.9175,14.755659
108.350006,-7.9175,15.273672
108.9,-7.9175,15.793598
109.450005,-7.9175,16.315287
110,-7.9175,16.838577
110.55,-7.9175,16.315294
111.100006,-7.9175,15.793604
111.65,-7.9175,15.27368
112.200005,-7.9175,14.755667
112.75,-7.9175,14.239767
113.3,-7.9175,13.726171
113.850006,-7.9175,13.215119
114.4,-7.9175,12.706885
114.950005,-7.9175,12.2017565
115.5,-7.9175,11.70009
116.05,-7.9175,11.20227
116.600006,-7.9175,10.70875
117.15,-7.9175,10.220062
117.700005,-7.9175,9.736795
118.25,-7.9175,9.25966
118.8,-7.9175,8.789457
119.350006,-7.9175,8.32714
119.9,-7.9175,7.873824
120.450005,-7.9175,7.430793
121,-7.9175,7.035614
121.55,-7.9175,6.729958
122.100006,-7.9175,6.4567647
122.65,-7.9175,6.220316
123.200005,-7.9175,6.024933
123.75,-7.9175,5.874719
124.3,-7.9175,5.7731977
124.850006,-7.9175,5.722963
125.4,-7.9175,5.7174997
125.950005,-7.9175,5.7174997
126.5,-7.9175,5.7174997
127.05,-7.9175,5.7174997
127.600006,-7.9175,5.7174997
128.15001,-7.9175,5.7174997
128.7,-7.9175,5.7174997
129.25,-7.9175,5.7174997
129.8,-7.9175,5.7174997
130.35,-7.9175,5.7174997
130.90001,-7.9175,5.7174997
131.45,-7.9175,5.7174997
132,-7.9175,5.7174997
132.55,-7.9175,5.7174997
133.1,-7.9175,5.7174997
133.65001,-7.9175,5.7174997
134.2,-7.9175,5.7174997
134.75,-7.9175,5.7174997
135.3,-7.9175,5.7314744
135.85,-7.9175,5.7958865
136.40001,-7.9175,5.91099
136.95,-7.9175,6.0739
137.5,-7.9175,6.280905
138.05,-7.9175,6.5278077
138.6,-7.9175,6.810271
139.15001,-7.9175,7.124066
139.7,-7.9175,7.5505047
140.25,-7.9175,7.996483
140.8,-7.9175,8.452378
141.35,-7.9175,8.916949
141.90001,-7.9175,9.3891325
142.45,-7.9175,9.868007
143,-7.9175,10.3528185
143.55,-7.9175,10.842885
144.1,-7.9175,11.3376255
144.65001,-7.9175,11.83654
145.2,-7.9175,12.339178
145.75,-7.9175,12.845187
146.3,-7.9175,13.354223
146.85,-7.9175,13.8659935
147.40001,-7.9175,14.380243
147.95,-7.9175,14.8967285
148.5,-7.9175,15.415281
149.05,-7.9175,15.935711
149.6,-7.9175,16.457851
150.15001,-7.9175,16.981567
150.7,-7.9175,17.506716
151.25,-7.9175,18.03321
151.8,-7.9175,18.560938
152.35,-7.9175,19.089804
152.90001,-7.9175,19.619722
153.45,-7.9175,20.150606
154,-7.9175,20.682417
154.55,-7.9175,21.215073
155.1,-7.9175,21.748522
155.65001,-7.9175,22.282707
156.2,-7.9175,22.817572
156.75,-7.9175,23.353096
157.3,-7.9175,23.889229
157.85,-7.9175,24.42593
158.40001,-7.9175,24.96317
158.95,-7.9175,25.500896
159.5,-7.9175,26.039114
160.05,-7.9175,26.577782
160.6,-7.9175,27.116873
161.15001,-7.9175,27.656364
161.7,-7.9175,28.19622
162.25,-7.9175,28.736452
162.8,-7.9175,29.277021
163.35,-7.9175,29.817915
163.90001,-7.9175,30.359116
164.45,-7.9175,30.900597
165,-7.9175,31.442368
165.55,-7.9175,31.984402
166.1,-7.9175,32.526688
166.65001,-7.9175,33.069218
167.2,-7.9175,33.61196
167.75,-7.9175,34.154934
168.3,-7.9175,34.69812
168.85,-7.9175,35.241505
169.40001,-7.9175,35.785084
169.95,-7.9175,36.32883
170.5,-7.9175,36.872765
171.05,-7.9175,37.41687
171.6,-7.9175,37.961132
172.15001,-7.9175,38.505554
172.7,-7.9175,39.05011
173.25,-7.9175,39.594822
173.8,-7.9175,40.13967
174.35,-7.9175,40.684654
174.90001,-7.9175,41.229763
175.45,-7.9175,41.77498
176,-7.9175,42.32033
176.55,-7.9175,42.865795
177.1,-7.9175,43.411366
177.65001,-7.9175,43.957043
178.2,-7.9175,44.502808
178.75,-7.9175,45.048687
179.3,-7.9175,45.59466
179.85,-7.9175,46.140728
180.40001,-7.9175,46.686882
180.95,-7.9175,47.233105
181.5,-7.9175,47.779427
182.05,-7.9175,48.32583
182.6,-7.9175,48.872314
183.15001,-7.9175,49.41887
183.7,-7.9175,49.96548
184.25,-7.9175,50.51218
184.8,-7.9175,51.058945
185.35,-7.9175,51.605778
185.90001,-7.9175,52.152676
186.45,-7.9175,52.699623
187,-7.9175,53.246643
187.55,-7.9175,53.79372
188.1,-7.9175,54.340855
188.65001,-7.9175,54.888046
189.2,-7.9175,55.435276
189.75,-7.9175,55.982574
190.3,-7.9175,56.529922
190.85,-7.9175,57.07732
191.40001,-7.9175,57.624763
191.95,-7.9175,58.17224
192.5,-7.9175,58.719776
193.05,-7.9175,59.267357
193.6,-7.9175,59.814983
194.15001,-7.9175,60.362648
194.7,-7.9175,60.91034
195.25,-7.9175,61.458088
195.8,-7.9175,62.005875
196.35,-7.9175,62.553696
196.90001,-7.9175,63.101555
197.45,-7.9175,63.649437
198,-7.9175,64.197365
198.55,-7.9175,64.74533
199.1,-7.9175,65.29333
199.65001,-7.9175,65.841354
200.2,-7.9175,66.389404
200.75,-7.9175,66.9375
201.3,-7.9175,67.48562
201.85,-7.9175,68.033775
202.40001,-7.9175,68.581955
202.95,-7.9175,69.13015
203.5,-7.9175,69.67838
204.05,-7.9175,70.22665
204.6,-7.9175,70.77494
205.15001,-7.9175,71.32326
205.7,-7.9175,71.87158
206.25,-7.9175,72.419945
206.8,-7.9175,72.96834
207.35,-7.9175,73.51675
207.90001,-7.9175,74.065186
208.45,-7.9175,74.613625
209,-7.9175,75.16211
209.55,-7.9175,75.71061
210.1,-7.9175,76.25913
210.65001,-7.9175,76.80768
211.20001,-7.9175,77.35624
211.75,-7.9175,77.90481
212.3,-7.9175,78.45341
212.85,-7.9175,79.00203
213.40001,-7.9175,79.550674
213.95001,-7.9175,80.099335
214.5,-7.9175,80.647995
215.05,-7.9175,81.196686
215.6,-7.9175,81.7454
