x,z,d
73.799995,-19.6875,3.318605
74.25,-19.6875,3.3447976
74.7,-19.6875,3.3714745
75.15,-19.6875,3.400723
75.6,-19.6875,3.4299693
76.049995,-19.6875,3.4592164
76.5,-19.6875,3.4884648
76.95,-19.6875,3.517712
77.4,-19.6875,3.5469584
77.85,-19.6875,3.57854
78.299995,-19.6875,3.6106935
78.75,-19.6875,3.6428483
79.2,-19.6875,3.6750016
79.65,-19.6875,3.7071548
80.1,-19.6875,3.7393088
80.549995,-19.6875,3.7726026
81,-19.6875,3.8075173
81.45,-19.6875,3.8424325
81.9,-19.6875,3.8773472
82.35,-19.6875,3.9122608
82.799995,-19.6875,3.9471755
83.25,-19.6875,3.9821038
83.7,-19.6875,4.0196137
84.15,-19.6875,4.057154
84.6,-19.6875,4.0946927
85.049995,-19.6875,4.1322327
85.5,-19.6875,4.169772
85.95,-19.6875,4.207312
86.399994,-19.6875,4.246233
86.85,-19.6875,4.286267
87.299995,-19.6875,4.3263006
87.75,-19.6875,4.3663354
88.2,-19.6875,4.406368
88.649994,-19.6875,4.446403
89.1,-19.6875,4.4866686
89.549995,-19.6875,4.529074
90,-19.6875,4.5714808
90.45,-19.6875,4.6138864
90.899994,-19.6875,4.656291
91.35,-19.6875,4.698698
91.799995,-19.6875,4.741103
92.25,-19.6875,4.7849345
92.7,-19.6875,4.8295965
93.149994,-19.6875,4.874258
93.6,-19.6875,4.9189186
94.049995,-19.6875,4.9635787
94.5,-19.6875,5.008241
94.95,-19.6875,5.053252
95.399994,-19.6875,5.1000605
95.85,-19.6875,5.1468697
96.299995,-19.6875,5.193677
96.75,-19.6875,5.240486
97.2,-19.6875,5.2872944
97.649994,-19.6875,5.334101
98.1,-19.6875,5.3823395
98.549995,-19.6875,5.4311905
99,-19.6875,5.4800453
99.45,-19.6875,5.5289
99.899994,-19.6875,5.577753
100.35,-19.6875,5.626607
100.799995,-19.6875,5.6759324
101.25,-19.6875,5.7267356
101.7,-19.6875,5.7775373
102.149994,-19.6875,5.828339
102.6,-19.6875,5.8791413
103.049995,-19.6875,5.9299445
103.5,-19.6875,5.9807477
103.95,-19.6875,6.0330415
104.399994,-19.6875,6.085703
104.85,-19.6875,6.1383643
105.299995,-19.6875,6.1910276
105.75,-19.6875,6.243688
106.2,-19.6875,6.296351
106.649994,-19.6875,6.349696
107.1,-19.6875,6.4041343
107.549995,-19.6875,6.4585733
108,-19.6875,6.5130134
108.45,-19.6875,6.56745
108.899994,-19.6875,6.6218886
109.35,-19.6875,6.6763396
109.799995,-19.6875,6.732461
110.25,-19.6875,6.788601
110.7,-19.6875,6.844741
111.149994,-19.6875,6.9008775
111.6,-19.6875,6.9570174
112.049995,-19.6875,7.013157
112.5,-19.6875,7.070344
112.95,-19.6875,7.12811
113.399994,-19.6875,7.185876
113.85,-19.6875,7.243641
114.299995,-19.6875,7.301408
114.75,-19.6875,7.359172
115.2,-19.6875,7.4174623
115.649994,-19.6875,7.4767914
116.1,-19.6875,7.5361204
116.549995,-19.6875,7.5954485
117,-19.6875,7.6547775
117.45,-19.6875,7.714105
117.899994,-19.6875,7.7735453
118.35,-19.6875,7.8343744
118.799995,-19.6875,7.8952026
119.25,-19.6875,7.9560347
119.7,-19.6875,8.016862
120.149994,-19.6875,8.077693
120.6,-19.6875,8.138523
121.049995,-19.6875,8.200605
121.5,-19.6875,8.262883
121.95,-19.6875,8.32516
122.399994,-19.6875,8.387434
122.85,-19.6875,8.449712
123.299995,-19.6875,8.511987
123.75,-19.6875,8.575271
124.2,-19.6875,8.638943
124.649994,-19.6875,8.702614
125.1,-19.6875,8.766286
125.549995,-19.6875,8.829958
126,-19.6875,8.89363
126.45,-19.6875,8.958169
126.899994,-19.6875,9.023188
127.35,-19.6875,9.088207
127.799995,-19.6875,9.153227
128.25,-19.6875,9.218246
128.7,-19.6875,9.283266
129.15,-19.6875,9.349121
129.59999,-19.6875,9.415447
130.05,-19.6875,9.481774
130.5,-19.6875,9.5481
130.95,-19.6875,9.614425
131.4,-19.6875,9.680753
131.84999,-19.6875,9.747982
132.3,-19.6875,9.815575
132.75,-19.6875,9.883165
133.2,-19.6875,9.950758
133.65,-19.6875,10.018347
134.09999,-19.6875,10.0859375
134.55,-19.6875,10.154613
135,-19.6875,10.223437
135.45,-19.6875,10.292261
135.9,-19.6875,10.361087
136.34999,-19.6875,10.42991
136.8,-19.6875,10.498891
137.25,-19.6875,10.5689125
137.7,-19.6875,10.638937
138.15,-19.6875,10.708958
138.59999,-19.6875,10.778981
139.05,-19.6875,10.849004
139.5,-19.6875,10.919587
139.95,-19.6875,10.990775
140.4,-19.6875,11.061965
140.84999,-19.6875,11.133155
141.3,-19.6875,11.204345
141.75,-19.6875,11.275532
142.2,-19.6875,11.347789
142.65,-19.6875,11.420123
143.09999,-19.6875,11.492451
143.55,-19.6875,11.564786
144,-19.6875,11.637118
144.45,-19.6875,11.710004
144.9,-19.6875,11.783446
145.34999,-19.6875,11.856893
145.8,-19.6875,11.930336
146.25,-19.6875,12.00378
146.7,-19.6875,12.077418
147.15,-19.6875,12.151953
147.59999,-19.6875,12.226484
148.05,-19.6875,12.301021
148.5,-19.6875,12.375552
148.95,-19.6875,12.4500885
149.4,-19.6875,12.525662
149.84999,-19.6875,12.60126
150.3,-19.6875,12.676865
150.75,-19.6875,12.752461
151.2,-19.6875,12.828062
151.65,-19.6875,12.9046
152.09999,-19.6875,12.981244
152.55,-19.6875,13.057886
153,-19.6875,13.134527
153.45,-19.6875,13.211166
153.9,-19.6875,13.28879
154.34999,-19.6875,13.366453
154.8,-19.6875,13.444119
155.25,-19.6875,13.521785
155.7,-19.6875,13.5996
156.15,-19.6875,13.678256
156.59999,-19.6875,13.756917
157.05,-19.6875,13.835577
157.5,-19.6875,13.914236
157.95,-19.6875,13.993368
158.4,-19.6875,14.073008
158.84999,-19.6875,14.152637
159.3,-19.6875,14.232275
159.75,-19.6875,14.31191
